25;Vladymyr SCHNEIDER
93;Alina SOKOLOVA
67;Piotr FERREIRA
69;Eva MEYER
39;Alexander VASILEVA
107;Eva KARLSSON
22;Alexander ALONSO
36;Claude WAGNER
29;Darya SMITH
86;Petra MÜLLER
25;Maksim VARGA
121;Mikhail JONES
29;Andrei BONDARENKO
28;Klaus IVANOV
61;Giuseppe ANDERSSON
24;Vasylyi SMIRNOVA
40;Christine RODRIGUEZ
57;Josef SIMON
28;Manfred VOLKOVA
31;Anna KLEIN
36;Nikolay KRAVCHENKO
62;Nikolay KARLSSON
61;Alexander SCHMID
60;Vladymyr ROMERO
32;Maria JONES
54;Andrea THOMAS
35;Maryia GOMEZ
57;Olga BROWN
53;David BONDARENKO
35;Thomas BRAUN
21;Anna MEYER
53;Denis VASILEVA
35;Piotr TAYLOR
31;Maria SANCHEZ
212;Angela FERNANDEZ
63;Werner GOMEZ
56;Werner SANCHEZ
26;Peter DAVIES
25;Michel KOVALENKO
35;Martin JONES
34;Evgeniy SCHMIDT
26;Roman SIMON
28;Josef RICHTER
39;Mikhail KLEIN
27;Andrei GONZALEZ
60;Maryia POPOVA
26;Maryia SCHMIDT
37;Piotr SCHULZ
29;Jan KOVÁCS
25;Valentina RICHTER
20;Andrey ALONSO
46;Francesco PAVLOVA
54;John ROSSI
29;Jose KARLSSON
84;Robert SIMON
53;Valentina PETROVA
23;Mikhail MEYER
31;Oksana MORENO
35;Lyubov POPOV
70;Mária WILSON
51;Jean BONDARENKO
21;Andreas MEIER
31;Mária SCHÄFER
23;Werner SCHMIDT
79;Valentyna FERRARI
32;David PETROVA
55;Monika KLEIN
62;Yvan SMIRNOV
22;Nykolai BONDARENKO
33;Werner RUIZ
36;Juan RICHTER
28;John SMIRNOV
22;Paul BROWN
28;Michael ALONSO
105;Elisabeth TÓTH
146;John COSTA
33;Maria KLEIN
64;Natalya RUIZ
101;Olha BRAUN
36;Claude HUBER
33;Marina BAUER
22;Darya WAGNER
27;Patrick GARCIA
27;Marta BROWN
67;Pavel SOKOLOVA
36;Peter SOKOLOVA
25;Maria MEYER
33;Vasylyi FERRARI
87;Josef EVANS
21;Lyubov SCHMIDT
55;Marta WILLIAMS
34;Mikhail MARTINEZ
29;Laura MAGOMEDOV
57;Andrey GUTIERREZ
27;Patrick POPOVA
33;Richard NAVARRO
91;Ivan NOVIKOVA
40;Darya ROSSI
26;Anastasiya KUZNETSOVA
37;Vladimir ZIMMERMANN
33;Marie ALVAREZ
54;Marta MORENO
59;Christine KARLSSON
31;Nadezhda KUZNETSOV
27;Denis THOMAS
30;Andrei JOHANSSON
30;Monika MUÑOZ
108;Martin PAVLOVA
21;Jose ALONSO
30;Lyubov WILLIAMS
59;Marie JENSEN
55;Andrea FERRARI
50;Giovanni BONDARENKO
50;Claude HERNANDEZ
62;Andrei SCHMID
89;Evgeniy FISCHER
58;Anastasiya HOFFMANN
36;Vladimir BECKER
35;Robert RUIZ
32;Roman EVANS
22;Andrei HERNANDEZ
35;Petra BONDARENKO
34;Vladimir PETROV
31;Elena NAGY
45;Maryia FISCHER
70;Piotr KOCH
21;Valentyna WILSON
24;Claude GONZALEZ
60;Vera GONZALEZ
31;Robert EVANS
46;Nykolai PAVLOVA
26;Andrey BRAUN
29;Yuliya POPOV
37;Daniel SANTOS
28;Francesco BROWN
26;Jan SCHMIDT
36;Denis WOLF
24;Olha WOLF
37;Dmitriy SCHULZ
27;Ivan BECKER
28;Claude NOWAK
35;Wolfgang GOMEZ
62;Laura SMIRNOVA
119;Marie MARTIN
63;Vera MARIN
24;Nadezhda IVANOV
64;Eva FERREIRA
22;Aleksey JIMENEZ
35;Pavel KARLSSON
28;Nikolay MEIER
28;Lyubov FISCHER
26;Peter KARLSSON
28;Serhei SMIRNOVA
86;Peter ZIMMERMANN
36;Karin VASILEVA
121;Mariya PAVLOVA
94;Vladimir NOWAK
63;Martin JIMENEZ
86;Claude NAGY
48;Michael SILVA
57;Michael WEBER
62;Yvan WOLF
29;Olha PAVLOVA
30;Vladimir MARTINEZ
91;Denis COSTA
56;Serhei IVANOVA
31;Nikolay FERREIRA
27;Maria THOMAS
62;Anastasiya WILSON
55;Marina FERNANDEZ
61;Evgeniy WAGNER
62;Klaus ROBERTS
62;Manfred BRAUN
65;John SCHÄFER
62;Petra VOLKOVA
56;Monika GARCIA
52;Denis HANSEN
25;Patrick FERREIRA
112;Paul BECKER
33;Mariya THOMAS
73;Aleksandra KUZNETSOV
49;Alina RODRIGUEZ
48;Paul PETROV
58;Andrey ANDERSSON
29;Marta JOHNSON
38;Sergey SOKOLOVA
39;Daniel ROMERO
28;Olha POPOVA
29;Aleksey KOCH
32;Manfred JOHANSSON
66;Marie KRAVCHENKO
37;Tatiana SMITH
33;Monika POPOVA
25;David RAMOS
31;Dmitriy KLEIN
30;Manfred HERNANDEZ
67;Karin MAGOMEDOV
86;Thomas DAVIES
26;Maksim SCHÄFER
37;Jose FERREIRA
34;Francesco SCHNEIDER
97;Ana JOHNSON
28;Dmitriy MEYER
64;Marta ROBERTS
57;Yuliya DAVIES
94;Christine NIELSEN
27;Vasylyi MILLER
28;Christine MUÑOZ
109;Barbara MUÑOZ
25;Aleksey MORENO
30;Evgeniy MARTINEZ
59;Ana KUZNETSOV
39;Ivan JOHNSON
58;Olha SHEVCHENKO
21;Paul NIELSEN
15;Nikolay JENSEN
40;Svetlana DAVIES
18;Natalya SHEVCHENKO
45;Olga MARTIN
68;Natalya SANTOS
25;Ana ROBERTS
28;Brigitte SMIRNOVA
57;Sergey BONDARENKO
33;Tomasz NAVARRO
59;Karin KOCH
100;Rosa KUZNETSOVA
24;Piotr DIAZ
59;Thomas PETROVA
33;Thomas SMIRNOVA
90;Olga NOVIKOVA
46;Marie PEREZ
30;Vasylyi LOPEZ
23;Brigitte ANDERSSON
65;Jose BROWN
25;Tatyana WILLIAMS
29;Sandra MUÑOZ
60;Angela SOKOLOVA
29;Andreas MÜLLER
65;Tomasz NAGY
62;Laura NOWAK
58;Christine FERREIRA
27;Maria HANSEN
52;Antonio WAGNER
28;Francesco PEREIRA
64;Maksim KUZNETSOVA
56;Ana KOCH
70;Mikhail BONDARENKO
29;Piotr RAMOS
71;Anna MORENO
58;Nikolay MARTIN
68;Claude FERRARI
67;Jose IVANOVA
35;Aleksey HUBER
56;Nadezhda FERRARI
60;Josef BRAUN
19;Ana ZIMMERMANN
57;Mikhail SMIRNOV
59;Roman KOVÁCS
29;Tatiana ROSSI
24;Natalya ROMERO
27;Paul TÓTH
60;Yvan SCHNEIDER
55;Richard BRAUN
22;Tomasz SZABÓ
31;Andrei BAUER
33;Serhei BROWN
139;Barbara GARCIA
26;Elena PEREZ
47;Rosa SMIRNOVA
32;Jan MARTIN
26;Lyubov NAGY
33;Thomas RODRIGUEZ
58;Tatyana BAUER
31;Francisco VASILEVA
39;Andreas IVANOV
25;Peter FERREIRA
26;Tatiana COSTA
79;Pavel FERREIRA
31;David MARTIN
39;Vladimir VARGA
62;Marie KUZNETSOV
155;Valentyna KOCH
31;Ekaterina DAVIES
37;Barbara POPOVA
91;Tatiana SCHÄFER
30;Valentina SCHÄFER
29;Alexander LOPEZ
59;Juan IVANOV
63;Anna POPOVA
58;Brigitte KUZNETSOVA
31;Klaus RUSSO
28;Josef PETROV
28;Robert BRAUN
59;Vasylyi WILSON
28;Angela KARLSSON
64;Francisco SCHMID
26;Sandra GARCIA
93;Wolfgang MORENO
26;Evgeniy SMITH
56;Jan KOCH
47;Mikhail DAVIES
32;Marina JONES
51;Nykolai PEREIRA
120;Klaus POPOV
27;Sandra POPOVA
57;Vasylyi BONDARENKO
59;Igor BROWN
39;Igor WILSON
92;Lyubov SIMON
61;Hans GOMEZ
21;Yuliya GUTIERREZ
27;Michael MÜLLER
27;Angela GOMEZ
49;Mario WAGNER
30;Barbara NIELSEN
33;Francesco TÓTH
27;Monika MARTINEZ
38;Antonio KOCH
25;Paul VASILEVA
30;Giovanni SMIRNOVA
37;Andrei DAVIES
89;Josef SOKOLOVA
72;Aleksandr MARIN
22;Piotr RUIZ
32;Valentyna MEIER
69;Patrick MEIER
23;Roman SCHMIDT
49;Elena WOLF
30;Mikhail GUTIERREZ
55;Anna HUBER
30;Mariya PEREIRA
26;Werner SCHÄFER
97;Nykolai MEIER
27;Olha PEREIRA
34;Irina HERNANDEZ
27;Piotr SCHÄFER
83;Christian MOROZOVA
56;Mária PETROVA
59;Marina KLEIN
55;Andrea DAVIES
62;Alina BROWN
59;Christian MUÑOZ
65;Eva SZABÓ
65;Michel ZIMMERMANN
64;Karin PETROVA
29;Giuseppe KOCH
35;Angela JENSEN
32;Manfred KRAVCHENKO
29;Mariya BROWN
58;Anton SCHMIDT
26;Pavel MEIER
37;Sandra TÓTH
25;Oksana JENSEN
37;Marina MEYER
30;Rosa MARIN
62;Vera PEREIRA
27;Eva DIAZ
59;Maryia BONDARENKO
29;Petra VARGA
32;Michel BECKER
29;Andrei FERNANDEZ
55;Tomasz ALONSO
39;Eva NOWAK
70;Laura VARGA
35;Elisabeth WILSON
61;Anton SHEVCHENKO
23;Giovanni RODRIGUEZ
56;Michel PETROV
61;Petra RICHTER
34;Angela PAVLOVA
29;Oksana SIMON
23;Igor GONZALEZ
54;Claude WOLF
63;Ana IVANOVA
31;Francesco ROBERTS
27;Monika HUBER
51;Natalya MILLER
102;Nykolai HOFFMANN
23;Ana RAMOS
27;Giuseppe BROWN
27;Maria HUBER
29;Tomasz SMIRNOVA
81;Aleksandr MORENO
65;Tomasz SCHMID
22;Ivan IVANOVA
33;Angela MARTIN
25;Evgeniy ROSSI
25;Valentyna DIAZ
28;Vera PETROV
60;Aleksey JOHNSON
35;Martin HUBER
34;Vladymyr TÓTH
55;Jose PETROVA
57;Andreas VOLKOVA
58;Mária WAGNER
35;Claude SILVA
29;Vladimir NAGY
35;Anna IVANOVA
32;David RUSSO
31;Josef KARLSSON
30;Alexander NIELSEN
23;Martin JOHNSON
57;Christine NAGY
120;Klaus MUÑOZ
100;Hans MUÑOZ
32;Igor NAGY
79;Anna VASILEVA
25;Evgeniy GONZALEZ
85;Irina PEREZ
33;Vladimir WEBER
56;Jan DIAZ
71;Vladimir SILVA
35;Paul ZIMMERMANN
28;Anton FISCHER
17;Olha MÜLLER
60;Giuseppe JENSEN
31;Mikhail NOWAK
29;Manfred MARTINEZ
23;Marie SMIRNOV
49;Pavel BECKER
36;Martin ROBERTS
24;Oksana KOCH
57;Valentina DIAZ
63;Dmitriy SCHÄFER
59;Tomasz JONES
79;Jose TÓTH
35;Marta MARTIN
84;Thomas ROSSI
28;Christian POPOVA
37;Mario RUSSO
27;Francisco NAVARRO
29;Ana VASILEVA
33;Alina KOVÁCS
33;Jean SCHÄFER
31;Andrey SMITH
33;Angela FERREIRA
68;Olga TORRES
56;Oksana EVANS
57;Monika NOWAK
97;Yuliya EVANS
63;Maria NOWAK
109;Maryia BAUER
23;Karin BROWN
37;Karin WILSON
34;Aleksey VARGA
24;Thomas COSTA
56;Werner SCHMID
66;Werner BAUER
65;Tomasz WOLF
26;Daniel HOFFMANN
36;Mario POPOV
65;Marta FERNANDEZ
36;Valentyna WAGNER
23;Eva KUZNETSOV
28;Andreas RAMOS
91;Vladimir THOMAS
29;Giuseppe DIAZ
124;Piotr RUSSO
29;Andrei FISCHER
30;Mária LOPEZ
64;Olha ROSSI
28;Marta KRAVCHENKO
29;Eva RUIZ
35;Nikolay TORRES
56;Tomasz MEYER
30;Dmitriy GUTIERREZ
69;Klaus GARCIA
81;Marina TAYLOR
53;Nikolay KOVÁCS
26;Igor RICHTER
27;Elena BECKER
49;Nykolai ANDERSSON
33;Manfred SMITH
30;Ekaterina MOROZOVA
29;Klaus POPOVA
48;Mariya DAVIES
62;Hans POPOVA
24;Brigitte RAMOS
31;Serhei BECKER
22;Piotr POPOV
27;Peter SANTOS
89;Mario MARTINEZ
29;Tatyana KRAVCHENKO
63;Ekaterina JONES
56;Werner GUTIERREZ
64;Yvan SANTOS
63;Jean MORENO
32;Denis SCHNEIDER
33;Petra WEBER
31;Vera ROBERTS
60;Barbara ZIMMERMANN
21;Laura SILVA
56;Dmitriy HUBER
27;Ivan BROWN
35;Daniel FERNANDEZ
29;Laura WEBER
64;Lyubov WOLF
40;Jan TORRES
36;Sandra RODRIGUEZ
64;Anastasiya WAGNER
35;Alina SCHMIDT
28;Nikolay SCHÄFER
33;Andrei JONES
32;Yvan BONDARENKO
58;Maria SOKOLOVA
34;Olha KRAVCHENKO
60;Jan SMIRNOVA
62;Patrick SCHÄFER
32;Igor TÓTH
72;Tatyana JONES
52;Antonio VASILEVA
30;Daniel GOMEZ
29;Aleksey MARTINEZ
63;John NAGY
28;Irina SOKOLOVA
28;Andrey ROSSI
37;Tatyana FERRARI
28;Paul THOMAS
31;Tatyana WAGNER
28;Jan RUIZ
41;Michel VASILEVA
29;Evgeniy JOHANSSON
63;Alexander FERRARI
35;Anna VARGA
26;Ivan PETROVA
28;Anastasiya MAGOMEDOV
77;Vladimir HANSEN
39;Valentina RUIZ
26;Michel GOMEZ
42;Nadezhda MUÑOZ
23;Andrey COSTA
33;Sergey WAGNER
37;Jose SCHÄFER
38;Richard JIMENEZ
64;Monika PEREIRA
30;Ekaterina MEYER
41;Barbara VASILEVA
27;Aleksey MARTIN
24;Maryia BECKER
39;Giuseppe VASILEVA
62;Irina PAVLOVA
101;Peter ROMERO
61;Jean MEIER
33;Patrick KOCH
29;Maryia PETROV
29;Juan MOROZOVA
34;Antonio RUIZ
32;Valentina BROWN
25;Anna JENSEN
28;Alina SCHÄFER
54;Alina TÓTH
132;Jose BONDARENKO
38;Martin ALONSO
32;Serhei SHEVCHENKO
33;Mikhail VARGA
54;Ivan HANSEN
27;Elisabeth KUZNETSOVA
61;Andrei MEYER
31;Dmitriy NOWAK
28;Angela PEREIRA
19;Laura VOLKOVA
30;Marina KARLSSON
50;Manfred ROSSI
112;Natalya VASILEVA
74;Claude SMIRNOVA
65;Alina FISCHER
31;Monika VARGA
140;Klaus SIMON
30;Svetlana SANCHEZ
32;Anne SZABÓ
43;Giuseppe RUIZ
33;Nadezhda KUZNETSOVA
16;Sergey NIELSEN
23;Marina KUZNETSOVA
21;Andrey NAGY
31;Aleksey IVANOVA
59;Ivan SCHMID
37;Denis SOKOLOVA
59;Anna GUTIERREZ
32;Maria VARGA
32;Patrick PETROV
69;Andrea RODRIGUEZ
57;Jose RODRIGUEZ
25;Maria KARLSSON
65;Manfred COSTA
58;Svetlana KUZNETSOVA
32;Anna MARTIN
53;Martin IVANOVA
47;Nykolai NOVIKOVA
61;Svetlana SCHMIDT
24;Christine BONDARENKO
30;Paul HANSEN
74;Francesco NOVIKOVA
27;Roman SMITH
55;Tatiana WOLF
35;Andreas RICHTER
59;Nadezhda GARCIA
34;Sandra ALVAREZ
59;Maryia NAVARRO
65;Robert SMITH
63;Jan JOHANSSON
80;Nadezhda VASILEVA
51;Marina NAGY
127;Oksana BRAUN
22;Werner NAVARRO
95;Robert SCHULZ
33;Angela TORRES
33;Jan HERNANDEZ
61;Nadezhda POPOVA
31;Petra WILSON
24;Yuliya BRAUN
61;Vladimir WOLF
90;Ana POPOV
58;Robert KOVALENKO
72;Oksana TORRES
72;Andreas ALVAREZ
29;Peter SCHÄFER
31;Christine WOLF
26;Christian TÓTH
70;Eva SILVA
62;Eva WEBER
80;Igor WOLF
91;Lyubov NAVARRO
17;Klaus EVANS
75;Angela MÜLLER
74;Thomas SANTOS
26;Ivan KARLSSON
31;Josef THOMAS
95;Robert MÜLLER
32;Nadezhda JONES
71;Claude KUZNETSOVA
32;Elisabeth PEREIRA
21;Christian WILLIAMS
18;Oksana RUIZ
18;Claude MORENO
52;Denis KARLSSON
32;Karin TÓTH
38;Monika JOHNSON
14;Rosa ALONSO
35;Patrick DIAZ
34;Mária HOFFMANN
77;Svetlana FISCHER
36;Peter MILLER
33;Marta TORRES
91;Klaus KOVÁCS
34;Yvan MILLER
36;Angela MOROZOVA
25;Anna WEBER
32;Anna SILVA
91;Barbara NAGY
41;Daniel NOVIKOVA
85;Monika ROBERTS
35;Patrick VOLKOVA
36;Monika BECKER
29;Jan NAVARRO
33;Anton KRAVCHENKO
23;Roman ROSSI
39;Ekaterina MÜLLER
33;Giovanni FERRARI
86;David SIMON
20;Marta KOVÁCS
79;Richard COSTA
96;Francesco PETROVA
30;Nikolay WILLIAMS
53;Michael RICHTER
52;Mikhail WEBER
21;John SANTOS
32;Peter RODRIGUEZ
73;Karin SOKOLOVA
25;Robert ROSSI
27;Thomas ROMERO
23;Dmitriy VARGA
33;Roman COSTA
22;Sergey FERRARI
29;Monika WEBER
36;Marina FERREIRA
105;Ana KOVÁCS
52;Aleksandr MAGOMEDOV
73;Francesco WILSON
21;Tatiana ANDERSSON
37;Patrick HERNANDEZ
63;Giovanni ALONSO
22;Robert COSTA
23;Aleksandr NIELSEN
26;Maria WEBER
110;Maria SILVA
33;Elisabeth WAGNER
98;Roman NIELSEN
28;Jose WILLIAMS
76;Darya MORENO
205;Andrea ZIMMERMANN
26;Olga ANDERSSON
39;Olha MARTINEZ
30;Vladimir BONDARENKO
32;Martin WEBER
36;Martin SILVA
36;Martin SHEVCHENKO
26;Aleksandr MARTIN
72;Sergey SCHÄFER
20;Martin SCHÄFER
54;Christian SHEVCHENKO
67;Irina FERREIRA
65;Giovanni SCHMID
29;Werner KLEIN
27;Ekaterina SANTOS
69;Brigitte POPOV
29;Martin PETROVA
23;Angela BAUER
33;Irina PEREIRA
26;Patrick RAMOS
57;Igor ANDERSSON
28;Werner MEYER
16;Vera THOMAS
38;Nykolai RAMOS
39;John WOLF
40;Olga PEREZ
27;Marie TAYLOR
31;David EVANS
32;Valentina TÓTH
72;Piotr SIMON
81;Sandra GUTIERREZ
30;Juan GARCIA
32;Paul MARIN
40;Nykolai PETROVA
157;Maksim JIMENEZ
29;Mikhail SANTOS
28;Jan BROWN
137;Marta MARIN
55;Francisco JOHANSSON
31;Josef MOROZOVA
26;John HOFFMANN
30;Nikolay RUSSO
29;Petra ANDERSSON
37;Marie SCHULZ
28;Juan POPOVA
30;Patrick RUIZ
28;Francisco HERNANDEZ
67;Aleksey TORRES
29;Laura RICHTER
22;Valentina ALONSO
32;Peter BONDARENKO
35;Aleksandra ALVAREZ
34;Valentyna MÜLLER
57;Yvan MOROZOVA
117;Christine PAVLOVA
100;Monika KOCH
32;Laura PETROVA
92;Christine PETROV
38;Vladimir DAVIES
33;Tomasz HUBER
92;Pavel THOMAS
21;Werner ZIMMERMANN
59;Barbara PETROV
36;Ekaterina WILLIAMS
98;Paul PEREZ
35;Anna PETROV
25;Olha RICHTER
69;Maksim HOFFMANN
34;Paul PAVLOVA
47;Ekaterina ROMERO
49;Wolfgang JONES
55;Richard KUZNETSOVA
52;Lyubov WAGNER
25;Marta PEREZ
24;Olha PETROVA
28;Nikolay POPOV
118;Karin WAGNER
28;Richard JOHNSON
28;Valentina SCHMID
85;Maksim MEIER
30;Michel HANSEN
60;Andrea SANTOS
38;Angela VOLKOVA
41;Andrey WOLF
60;Robert VOLKOVA
22;Irina WILSON
36;Michael MEIER
31;Thomas MILLER
56;Vera PETROVA
39;Antonio GOMEZ
22;Anne LOPEZ
31;Irina MÜLLER
60;Juan DIAZ
23;Sandra PETROV
29;Francesco MARIN
74;Giovanni BROWN
52;Josef FERRARI
62;Piotr EVANS
90;Vera HANSEN
34;Christian FERNANDEZ
34;Tatiana SANCHEZ
24;Wolfgang KLEIN
29;Juan BROWN
58;Roman FERNANDEZ
37;Dmitriy SILVA
35;Dmitriy WEBER
59;Sergey BROWN
40;Monika IVANOVA
29;Elena THOMAS
28;Wolfgang MEYER
91;Roman MARTINEZ
40;Marina WOLF
79;Yuliya PAVLOVA
126;Olga SCHULZ
28;Francesco PEREZ
25;Sandra MARIN
61;John MUÑOZ
82;Paul DAVIES
50;Antonio KOVALENKO
59;Tatiana SCHMIDT
28;Vladymyr FERNANDEZ
31;Olha RODRIGUEZ
64;Yuliya SCHNEIDER
94;Juan WILLIAMS
31;Yvan JOHANSSON
55;Pavel HANSEN
92;Denis RICHTER
42;Yvan HERNANDEZ
80;Svetlana BAUER
30;Nikolay TAYLOR
35;Mario SANCHEZ
50;Evgeniy SMIRNOVA
71;Wolfgang VASILEVA
96;Andrei HUBER
71;Denis SANTOS
91;Maryia RUIZ
33;Andrey PAVLOVA
89;Serhei KRAVCHENKO
136;Mária BONDARENKO
52;Sergey DIAZ
67;Wolfgang TORRES
30;Lyubov SMITH
23;Mária NOVIKOVA
81;Tatyana HUBER
29;Rosa SANCHEZ
37;Aleksandra TORRES
96;Nikolay SCHULZ
28;Paul SOKOLOVA
30;Vladimir RODRIGUEZ
31;Denis ALVAREZ
31;Mario SCHMIDT
58;Vladymyr SOKOLOVA
68;Tatiana HOFFMANN
61;Valentina HOFFMANN
30;Vladymyr MARIN
30;Anton MARTINEZ
29;Natalya BROWN
37;Antonio MORENO
73;Jan TAYLOR
31;Francisco JIMENEZ
93;Oksana JOHANSSON
59;Ana BONDARENKO
26;Alexander KUZNETSOVA
27;Brigitte WILSON
33;Roman NAVARRO
28;David TAYLOR
66;Oksana HERNANDEZ
30;Francesco KUZNETSOVA
59;Barbara WOLF
28;Maryia THOMAS
57;Anton WILSON
71;Elena LOPEZ
33;Antonio JOHNSON
127;Thomas WILSON
63;Alina ALONSO
90;Michael JOHANSSON
36;Elena HANSEN
32;Yuliya WILSON
33;Anton NAVARRO
43;David SCHULZ
31;John GARCIA
131;Nykolai WAGNER
75;Andrea MARIN
42;Michael HERNANDEZ
33;Jose MARIN
57;Serhei HANSEN
96;Denis ROMERO
28;Pavel ALVAREZ
66;Andreas RODRIGUEZ
30;Tomasz JOHNSON
32;David BRAUN
35;Alina SCHMID
32;Nikolay NIELSEN
41;Christian PETROV
35;Paul KOCH
80;Daniel BAUER
59;Tatyana NOWAK
30;Marta GUTIERREZ
24;Andrei ANDERSSON
30;Piotr MORENO
33;Patrick THOMAS
84;Brigitte KRAVCHENKO
67;Werner HOFFMANN
49;Yuliya SMITH
62;Sandra SMIRNOV
26;Tatiana WILSON
96;Mario FISCHER
30;Mária NAGY
66;Elisabeth IVANOVA
30;Dmitriy SANCHEZ
103;Andrea PEREZ
52;Vladymyr KARLSSON
62;Maryia MAGOMEDOV
26;Maria BONDARENKO
110;Michel BAUER
66;Aleksandr TORRES
35;Vasylyi VOLKOVA
66;Anna SOKOLOVA
34;Andreas SMIRNOV
40;Valentyna RUSSO
30;Patrick RUSSO
58;Josef DAVIES
29;Jan TÓTH
29;Serhei MARIN
30;Petra WAGNER
31;Mario MORENO
49;Andrea MILLER
32;Christine PEREIRA
120;Dmitriy MUÑOZ
59;Anna RUIZ
32;Piotr POPOVA
74;Hans JONES
82;Daniel GUTIERREZ
61;Petra VASILEVA
31;Tomasz VARGA
31;Peter RUSSO
32;John NOVIKOVA
50;Rosa KUZNETSOV
32;Michel BONDARENKO
37;Sergey RUIZ
126;Alexander MOROZOVA
25;Klaus BECKER
23;Valentyna POPOV
75;Ana SOKOLOVA
29;Patrick POPOV
64;Hans BECKER
70;Monika SMIRNOVA
53;Claude MARTIN
58;Nykolai POPOV
28;Piotr BRAUN
35;John HERNANDEZ
84;Manfred FERRARI
50;Serhei PEREZ
78;Mariya ROMERO
109;Andrey SOKOLOVA
34;Oksana FISCHER
30;Marina SILVA
22;Aleksandr LOPEZ
32;Brigitte SIMON
33;Angela TAYLOR
109;Igor MARIN
55;Pavel POPOV
85;Peter POPOV
50;Angela RICHTER
23;John SANCHEZ
31;Hans KLEIN
84;Maksim JOHNSON
30;Aleksandra BAUER
28;Olga NAVARRO
26;Denis MOROZOVA
93;Oksana ROSSI
22;Brigitte RUIZ
33;Angela SCHULZ
26;Darya JENSEN
67;Hans MEYER
64;Rosa LOPEZ
28;Robert MARTINEZ
70;Marta ANDERSSON
60;Angela MEYER
72;Werner SCHNEIDER
31;John SCHMIDT
101;Juan TÓTH
32;Francisco FERNANDEZ
55;Andreas EVANS
57;Monika THOMAS
21;Jose NIELSEN
57;Oksana COSTA
29;Denis MILLER
82;Vladymyr SHEVCHENKO
63;Vladymyr SZABÓ
36;Robert ALVAREZ
55;Jean HOFFMANN
100;Sergey TÓTH
89;Igor PEREZ
91;Klaus GUTIERREZ
35;Christian KRAVCHENKO
54;Irina LOPEZ
56;Yuliya COSTA
47;Francesco FERNANDEZ
25;Maryia HUBER
52;Mariya MARIN
25;Maksim MORENO
93;Michel DAVIES
64;Christine MÜLLER
26;Andrea SOKOLOVA
26;Marta TAYLOR
28;Michael SMIRNOV
30;Paul BONDARENKO
27;Andrei SHEVCHENKO
101;Andrei WILSON
50;Francesco WAGNER
23;Ekaterina RICHTER
41;Nikolay SIMON
73;Dmitriy POPOVA
54;Paul MÜLLER
65;Ana KARLSSON
26;Claude MEIER
36;Marina SCHÄFER
29;Alexander MAGOMEDOV
29;Jean NAGY
54;Nadezhda NOWAK
26;Maryia JIMENEZ
26;Brigitte EVANS
101;Andrey PEREIRA
29;Richard MORENO
25;Vera DAVIES
29;Marta SCHULZ
30;Christian JOHNSON
33;Anastasiya BROWN
38;Jose WILSON
27;Pavel KRAVCHENKO
63;Daniel ANDERSSON
93;Karin RODRIGUEZ
57;Alina PEREZ
32;Werner JIMENEZ
22;Robert RODRIGUEZ
89;Giuseppe MARIN
36;Vladimir MEIER
107;Yvan WILLIAMS
29;Denis JOHANSSON
16;Paul FERREIRA
28;Antonio IVANOVA
34;Vladymyr FERREIRA
38;John FISCHER
33;Elisabeth PETROVA
29;Anton GONZALEZ
31;Richard VASILEVA
67;Svetlana KOCH
61;Thomas KUZNETSOVA
31;Aleksandra GONZALEZ
38;Daniel ALVAREZ
58;Svetlana JONES
31;Yuliya FERREIRA
59;Olha HANSEN
57;Tatiana NOVIKOVA
139;Sandra VASILEVA
28;Pavel DAVIES
44;Maria KOCH
45;Maryia NOWAK
66;Maria MILLER
29;Anton KUZNETSOV
60;Monika HANSEN
50;Valentyna MORENO
31;Aleksandra SMIRNOV
49;Tomasz IVANOVA
22;Mariya MILLER
35;Tomasz SILVA
47;Anna SCHNEIDER
65;Tomasz WEBER
52;Werner NOWAK
140;Francisco TÓTH
26;Mária FERRARI
61;Mária GOMEZ
88;Josef KOVALENKO
75;Nadezhda BECKER
61;Nikolay EVANS
26;Nadezhda PETROV
26;Vladimir GUTIERREZ
51;Serhei NAVARRO
61;Valentina ZIMMERMANN
35;Darya FISCHER
33;Ivan SCHÄFER
18;Claude VOLKOVA
62;Vladymyr ALONSO
88;Barbara BONDARENKO
26;Hans ANDERSSON
25;Denis SHEVCHENKO
52;John BROWN
27;Svetlana KLEIN
72;Manfred KOCH
32;Jose HOFFMANN
45;Karin MARIN
57;Barbara BAUER
32;Marta NIELSEN
32;Giovanni SHEVCHENKO
30;Francisco JOHNSON
69;Petra FERRARI
25;Vladymyr SCHMID
27;Anastasiya GONZALEZ
61;Petra SHEVCHENKO
31;Irina WAGNER
28;Paul RUIZ
51;Giuseppe JIMENEZ
83;Petra MEIER
88;Anastasiya MORENO
32;Werner NOVIKOVA
87;Elena DAVIES
35;Karin ZIMMERMANN
27;Francisco ROBERTS
29;Elena IVANOVA
45;Maksim FERNANDEZ
54;Yuliya ROBERTS
26;Mária WOLF
66;Valentyna ALVAREZ
32;Tatyana FERNANDEZ
22;Karin PEREZ
28;Barbara MÜLLER
29;Ivan NIELSEN
31;Jean RUSSO
62;Daniel JONES
35;Nadezhda MAGOMEDOV
27;Ekaterina WEBER
50;Christine HOFFMANN
60;Aleksey SMIRNOVA
30;Anna NIELSEN
33;Jean SMIRNOV
33;Serhei JOHANSSON
36;Sergey MORENO
38;Vasylyi ALVAREZ
29;Ivan MARIN
